# HSK COORS  :  [0.0, 0.19050548316614385, 0.32521320216614386, 0.45992092116614386]
# HSK SYMBOL :  ['M', 'Γ', 'X', 'M']
# PROJ ATOMS :  [1]


# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.44638245    -4.73701000    0.404000    0.000000    -2.05665700    0.483000    0.000000  
  0.44705938    -4.73810200    0.405000    0.000000    -2.05858500    0.482000    0.000000  
  0.44773631    -4.73913500    0.406000    0.000000    -2.06041800    0.482000    0.000000  
  0.44841322    -4.74011000    0.407000    0.000000    -2.06215600    0.482000    0.000000  
  0.44909015    -4.74101900    0.408000    0.000000    -2.06379300    0.482000    0.000000  
  0.44976708    -4.74185700    0.409000    0.000000    -2.06531600    0.482000    0.000000  
  0.45044399    -4.74266300    0.409000    0.000000    -2.06676800    0.482000    0.000000  
  0.45112092    -4.74338600    0.410000    0.000000    -2.06809500    0.482000    0.000000  
  0.45179783    -4.74407400    0.411000    0.000000    -2.06934800    0.482000    0.000000  
  0.45247476    -4.74470900    0.411000    0.000000    -2.07050500    0.482000    0.000000  
  0.45315170    -4.74529600    0.412000    0.000000    -2.07157100    0.482000    0.000000  
  0.45382860    -4.74581700    0.412000    0.000000    -2.07252600    0.482000    0.000000  
  0.45450554    -4.74630800    0.413000    0.000000    -2.07341000    0.482000    0.000000  
  0.45518247    -4.74671800    0.413000    0.000000    -2.07416600    0.482000    0.000000  
  0.45585938    -4.74705000    0.413000    0.000000    -2.07479700    0.482000    0.000000  
  0.45653631    -4.74735000    0.414000    0.000000    -2.07535200    0.482000    0.000000  
  0.45721322    -4.74760500    0.414000    0.000000    -2.07581700    0.482000    0.000000  
  0.45789015    -4.74781700    0.414000    0.000000    -2.07619200    0.482000    0.000000  
  0.45856708    -4.74795300    0.414000    0.000000    -2.07644400    0.482000    0.000000  
  0.45924399    -4.74799700    0.414000    0.000000    -2.07654500    0.482000    0.000000  
  0.45992092    -4.74797900    0.106000    0.352000    -2.07654800    0.236000    0.158000  

# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.00000000    -4.04102700    0.000000    0.000000    -1.49155500    0.000000    0.000000  
  0.00095733    -4.04173500    0.000000    0.000000    -1.49147000    0.000000    0.000000  
  0.00191462    -4.04379800    0.000000    0.000000    -1.49121600    0.000000    0.000000  
  0.00287195    -4.04714400    0.000000    0.000000    -1.49078900    0.000000    0.000000  
  0.00382927    -4.05178100    0.000000    0.000000    -1.49019300    0.000000    0.000000  
  0.00478656    -4.05766900    0.000000    0.000000    -1.48942800    0.000000    0.000000  
  0.00574389    -4.06468500    0.000000    0.000000    -1.48849200    0.001000    0.000000  
  0.00670118    -4.07277300    0.000000    0.000000    -1.48739100    0.001000    0.001000  
  0.00765851    -4.08184700    0.000000    0.000000    -1.48612200    0.001000    0.001000  
  0.00861584    -4.09182500    0.000000    0.000000    -1.48468900    0.001000    0.001000  
  0.00957313    -4.10262000    0.000000    0.000000    -1.48309200    0.002000    0.001000  
  0.01053046    -4.11414600    0.000000    0.000000    -1.48133200    0.002000    0.002000  
  0.01148779    -4.12632800    0.000000    0.000000    -1.47941100    0.002000    0.002000  
  0.01244508    -4.13911000    0.000000    0.000000    -1.47733300    0.003000    0.002000  
  0.01340240    -4.15241400    0.000000    0.000000    -1.47509900    0.003000    0.003000  
  0.01435969    -4.16617700    0.000000    0.000000    -1.47271100    0.004000    0.003000  
  0.01531702    -4.18034500    0.000000    0.000000    -1.47017200    0.004000    0.004000  
  0.01627435    -4.19486500    0.000000    0.000000    -1.46748300    0.005000    0.004000  
  0.01723164    -4.20968000    0.000000    0.000000    -1.46464400    0.005000    0.005000  
  0.01818897    -4.22478800    0.000000    0.000000    -1.46166600    0.006000    0.005000  
  0.01914630    -4.24010300    0.000000    0.000000    -1.45854800    0.006000    0.006000  
  0.02010359    -4.25563600    0.000000    0.000000    -1.45529500    0.007000    0.007000  
  0.02106091    -4.27130600    0.000000    0.000000    -1.45190700    0.007000    0.007000  
  0.02201820    -4.28710500    0.000000    0.000000    -1.44839000    0.008000    0.008000  
  0.02297553    -4.30300700    0.000000    0.000000    -1.44474600    0.009000    0.009000  
  0.02393286    -4.31898800    0.000000    0.000000    -1.44098100    0.009000    0.010000  
  0.02489015    -4.33503200    0.000000    0.000000    -1.43709700    0.010000    0.011000  
  0.02584748    -4.35112600    0.000000    0.000000    -1.43311200    0.010000    0.012000  
  0.02680481    -4.36724400    0.000000    0.000000    -1.42900500    0.011000    0.013000  
  0.02776210    -4.38335000    0.000000    0.000000    -1.42479500    0.012000    0.014000  
  0.02871943    -4.39944300    0.000000    0.000000    -1.42048600    0.012000    0.015000  
  0.02967672    -4.41550500    0.000000    0.000000    -1.41608200    0.013000    0.016000  
  0.03063404    -4.43152400    0.000000    0.000000    -1.41159000    0.014000    0.018000  
  0.03159137    -4.44748500    0.000000    0.000000    -1.40701400    0.014000    0.019000  
  0.03254866    -4.46334600    0.000000    0.000000    -1.40235800    0.015000    0.021000  
  0.03350599    -4.47915100    0.000000    0.000000    -1.39763400    0.016000    0.022000  
  0.03446332    -4.49487100    0.000000    0.000000    -1.39284600    0.017000    0.024000  
  0.03542061    -4.51047100    0.000000    0.000000    -1.38799700    0.017000    0.025000  
  0.03637794    -4.52594100    0.000000    0.000000    -1.38309000    0.018000    0.027000  
  0.03733523    -4.54126100    0.000000    0.000000    -1.37814300    0.019000    0.029000  
  0.03829255    -4.55647800    0.000000    0.000000    -1.37316100    0.019000    0.031000  
  0.03924988    -4.57151900    0.000000    0.000000    -1.36814600    0.020000    0.033000  
  0.04020717    -4.57444700    0.209000    0.240000    -1.36310300    0.021000    0.035000  
  0.04116450    -4.56632900    0.209000    0.241000    -1.35805400    0.022000    0.037000  
  0.04212183    -4.55799800    0.209000    0.241000    -1.35299300    0.022000    0.040000  
  0.04307912    -4.54949800    0.209000    0.241000    -1.34793300    0.023000    0.042000  
  0.04403645    -4.54082700    0.209000    0.241000    -1.34287100    0.024000    0.044000  
  0.04499378    -4.53199100    0.209000    0.241000    -1.33784100    0.024000    0.047000  
  0.04595107    -4.52294200    0.209000    0.242000    -1.33283500    0.025000    0.050000  
  0.04690839    -4.51377800    0.209000    0.242000    -1.32786500    0.026000    0.052000  
  0.04786568    -4.50445900    0.209000    0.242000    -1.32294200    0.026000    0.055000  
  0.04882301    -4.49497400    0.209000    0.242000    -1.31806900    0.027000    0.058000  
  0.04978034    -4.48533000    0.209000    0.243000    -1.31325900    0.028000    0.061000  
  0.05073763    -4.47556700    0.209000    0.243000    -1.30852100    0.028000    0.064000  
  0.05169496    -4.46561500    0.209000    0.243000    -1.30385800    0.029000    0.068000  
  0.05265229    -4.45550700    0.209000    0.243000    -1.29928900    0.030000    0.071000  
  0.05360958    -4.44525000    0.209000    0.244000    -1.29482200    0.030000    0.074000  
  0.05456690    -4.43483400    0.209000    0.244000    -1.29045100    0.031000    0.078000  
  0.05552419    -4.42428700    0.209000    0.244000    -1.28621400    0.032000    0.081000  
  0.05648152    -4.41359700    0.209000    0.245000    -1.28210600    0.032000    0.085000  
  0.05743885    -4.40271900    0.209000    0.245000    -1.27813400    0.033000    0.089000  
  0.05839614    -4.39175100    0.209000    0.245000    -1.27432000    0.033000    0.092000  
  0.05935347    -4.38064700    0.209000    0.246000    -1.27065000    0.034000    0.096000  
  0.06031080    -4.36941000    0.209000    0.246000    -1.26714400    0.034000    0.100000  
  0.06126809    -4.35803500    0.209000    0.246000    -1.26381000    0.035000    0.104000  
  0.06222542    -4.34654100    0.209000    0.247000    -1.26065400    0.035000    0.108000  
  0.06318271    -4.33492200    0.208000    0.247000    -1.25768700    0.036000    0.112000  
  0.06414003    -4.32320900    0.208000    0.247000    -1.25490800    0.036000    0.116000  
  0.06509736    -4.31138400    0.208000    0.248000    -1.25233000    0.037000    0.121000  
  0.06605465    -4.29941100    0.208000    0.248000    -1.24997600    0.037000    0.125000  
  0.06701198    -4.28732800    0.208000    0.248000    -1.24782800    0.038000    0.129000  
  0.06796931    -4.27508800    0.207000    0.249000    -1.24590100    0.038000    0.133000  
  0.06892660    -4.26279400    0.207000    0.249000    -1.24418900    0.038000    0.138000  
  0.06988393    -4.25043700    0.215000    0.040000    -1.24271500    0.039000    0.142000  
  0.07084122    -4.26392700    0.215000    0.044000    -1.24146700    0.039000    0.147000  
  0.07179854    -4.27711300    0.215000    0.048000    -1.24046600    0.039000    0.151000  
  0.07275587    -4.28993000    0.213000    0.053000    -1.23970100    0.040000    0.155000  
  0.07371316    -4.30232500    0.210000    0.060000    -1.23918100    0.040000    0.160000  
  0.07467049    -4.31420000    0.205000    0.067000    -1.23890300    0.040000    0.164000  
  0.07562782    -4.32545800    0.198000    0.077000    -1.23886900    0.040000    0.169000  
  0.07658511    -4.33595000    0.188000    0.089000    -1.23908100    0.040000    0.173000  
  0.07754244    -4.34548500    0.175000    0.104000    -1.23951800    0.040000    0.177000  
  0.07849977    -4.35391100    0.159000    0.122000    -1.23210600    0.226000    0.191000  
  0.07945706    -4.36099300    0.140000    0.142000    -1.21380200    0.225000    0.192000  
  0.08041438    -4.36654000    0.119000    0.165000    -1.19541600    0.224000    0.194000  
  0.08137167    -4.37043600    0.098000    0.188000    -1.17699800    0.223000    0.195000  
  0.08232900    -4.37267200    0.077000    0.210000    -1.15847200    0.222000    0.196000  
  0.08328633    -4.37336600    0.060000    0.230000    -1.13982900    0.221000    0.198000  
  0.08424362    -4.37273000    0.045000    0.246000    -1.12119200    0.220000    0.200000  
  0.08520095    -4.37100300    0.034000    0.259000    -1.10251300    0.219000    0.201000  
  0.08615828    -4.36838600    0.026000    0.270000    -1.08379700    0.218000    0.203000  
  0.08711557    -4.36509300    0.019000    0.278000    -1.06505500    0.217000    0.205000  
  0.08807289    -4.36130900    0.015000    0.284000    -1.04629700    0.215000    0.207000  
  0.08903018    -4.34822200    0.000000    0.000000    -1.02750300    0.214000    0.209000  
  0.08998751    -4.33200900    0.000000    0.000000    -1.00874000    0.213000    0.211000  
  0.09094484    -4.31574000    0.000000    0.000000    -0.98998400    0.211000    0.213000  
  0.09190213    -4.29941300    0.000000    0.000000    -0.97124800    0.209000    0.215000  
  0.09285946    -4.28303500    0.000000    0.000000    -0.95250600    0.208000    0.217000  
  0.09381679    -4.26660800    0.000000    0.000000    -0.93387900    0.206000    0.219000  
  0.09477408    -4.25012800    0.000000    0.000000    -0.91523900    0.204000    0.221000  
  0.09573141    -4.23360800    0.000000    0.000000    -0.89669300    0.202000    0.224000  
  0.09668870    -4.21705400    0.000000    0.000000    -0.87825000    0.200000    0.226000  
  0.09764602    -4.20045900    0.000000    0.000000    -0.85990100    0.198000    0.229000  
  0.09860335    -4.18383100    0.000000    0.000000    -0.84165900    0.196000    0.232000  
  0.09956064    -4.16717400    0.000000    0.000000    -0.83083200    0.000000    0.000000  
  0.10051797    -4.15048400    0.000000    0.000000    -0.83226100    0.000000    0.000000  
  0.10147530    -4.13377300    0.000000    0.000000    -0.83406900    0.000000    0.000000  
  0.10243259    -4.11703800    0.000000    0.000000    -0.83624400    0.000000    0.000000  
  0.10338992    -4.10029000    0.000000    0.000000    -0.83880600    0.000000    0.000000  
  0.10434721    -4.08352600    0.000000    0.000000    -0.84172400    0.000000    0.000000  
  0.10530453    -4.06675000    0.000000    0.000000    -0.84499600    0.000000    0.000000  
  0.10626186    -4.04997000    0.000000    0.000000    -0.84863100    0.000000    0.000000  
  0.10721915    -4.03318700    0.000000    0.000000    -0.85261800    0.000000    0.000000  
  0.10817648    -4.01640400    0.000000    0.000000    -0.85694800    0.000000    0.000000  
  0.10913381    -3.99963000    0.000000    0.000000    -0.86160800    0.000000    0.000000  
  0.11009110    -3.98286200    0.000000    0.000000    -0.86660300    0.000000    0.000000  
  0.11104843    -3.96610800    0.000000    0.000000    -0.87192700    0.000000    0.000000  
  0.11200572    -3.94937200    0.000000    0.000000    -0.87756900    0.000000    0.000000  
  0.11296305    -3.93265900    0.000000    0.000000    -0.88351700    0.000000    0.000000  
  0.11392037    -3.91597300    0.000000    0.000000    -0.88977300    0.000000    0.000000  
  0.11487766    -3.89931600    0.000000    0.000000    -0.89632500    0.000000    0.000000  
  0.11583499    -3.88269700    0.000000    0.000000    -0.90316300    0.000000    0.000000  
  0.11679232    -3.87312300    0.003000    0.099000    -0.91028900    0.000000    0.000000  
  0.11774961    -3.87261200    0.003000    0.099000    -0.91768200    0.000000    0.000000  
  0.11870694    -3.87208700    0.002000    0.099000    -0.92534100    0.000000    0.000000  
  0.11966427    -3.87154000    0.002000    0.100000    -0.93325200    0.000000    0.000000  
  0.12062156    -3.87096200    0.002000    0.101000    -0.94141500    0.000000    0.000000  
  0.12157888    -3.87036300    0.002000    0.102000    -0.94982400    0.000000    0.000000  
  0.12253617    -3.86972000    0.001000    0.104000    -0.95846300    0.000000    0.000000  
  0.12349350    -3.86903400    0.001000    0.105000    -0.96732600    0.000000    0.000000  
  0.12445083    -3.86830000    0.001000    0.107000    -0.97640600    0.000000    0.000000  
  0.12540812    -3.86751300    0.001000    0.109000    -0.98569500    0.000000    0.000000  
  0.12636545    -3.86666900    0.001000    0.111000    -0.99517900    0.000000    0.000000  
  0.12732278    -3.86576300    0.001000    0.113000    -1.00486200    0.000000    0.000000  
  0.12828007    -3.86478800    0.001000    0.115000    -1.01472000    0.000000    0.000000  
  0.12923740    -3.86374600    0.000000    0.118000    -1.02477200    0.000000    0.000000  
  0.13019469    -3.86264500    0.000000    0.120000    -1.03498600    0.000000    0.000000  
  0.13115201    -3.86144900    0.000000    0.123000    -1.04535900    0.000000    0.000000  
  0.13210934    -3.86016200    0.000000    0.126000    -1.05588400    0.000000    0.000000  
  0.13306663    -3.85879000    0.000000    0.130000    -1.06655300    0.000000    0.000000  
  0.13402396    -3.85732800    0.000000    0.133000    -1.07735000    0.000000    0.000000  
  0.13498129    -3.85578000    0.000000    0.137000    -1.08828500    0.000000    0.000000  
  0.13593858    -3.85412600    0.000000    0.140000    -1.09934000    0.000000    0.000000  
  0.13689591    -3.85236900    0.000000    0.144000    -1.11051100    0.000000    0.000000  
  0.13785320    -3.85050400    0.000000    0.149000    -1.12178300    0.000000    0.000000  
  0.13881052    -3.84852800    0.000000    0.153000    -1.13315200    0.000000    0.000000  
  0.13976785    -3.84642800    0.000000    0.158000    -1.14460600    0.000000    0.000000  
  0.14072514    -3.84421800    0.000000    0.162000    -1.15614000    0.000000    0.000000  
  0.14168247    -3.84188500    0.000000    0.167000    -1.16774700    0.000000    0.000000  
  0.14263980    -3.83943000    0.000000    0.173000    -1.17941900    0.000000    0.000000  
  0.14359709    -3.83683800    0.000000    0.178000    -1.19113300    0.000000    0.000000  
  0.14455442    -3.83411800    0.000000    0.184000    -1.20290100    0.000000    0.000000  
  0.14551171    -3.83127500    0.000000    0.189000    -1.21471000    0.000000    0.000000  
  0.14646904    -3.82828800    0.000000    0.196000    -1.22653400    0.000000    0.000000  
  0.14742636    -3.82516100    0.000000    0.202000    -1.23838500    0.000000    0.000000  
  0.14838365    -3.82191500    0.000000    0.208000    -1.25024600    0.000000    0.000000  
  0.14934098    -3.81853600    0.000000    0.215000    -1.26210700    0.000000    0.000000  
  0.15029831    -3.81502500    0.000000    0.222000    -1.27395800    0.000000    0.000000  
  0.15125560    -3.81140800    0.000000    0.229000    -1.28579000    0.000000    0.000000  
  0.15221293    -3.80765100    0.000000    0.236000    -1.29759200    0.000000    0.000000  
  0.15317024    -3.80376000    0.000000    0.243000    -1.30935500    0.000000    0.000000  
  0.15412755    -3.79974600    0.000000    0.250000    -1.32106800    0.000000    0.000000  
  0.15508487    -3.79561100    0.000000    0.258000    -1.33271200    0.000000    0.000000  
  0.15604218    -3.79138100    0.000000    0.265000    -1.34429300    0.000000    0.000000  
  0.15699949    -3.78703900    0.000000    0.273000    -1.35578200    0.000000    0.000000  
  0.15795681    -3.78262000    0.000000    0.281000    -1.36718500    0.000000    0.000000  
  0.15891412    -3.77812800    0.000000    0.288000    -1.37847800    0.000000    0.000000  
  0.15987144    -3.77355600    0.000000    0.296000    -1.38964800    0.000000    0.000000  
  0.16082875    -3.76892500    0.000000    0.304000    -1.40069600    0.000000    0.000000  
  0.16178607    -3.76424700    0.000000    0.311000    -1.41160000    0.000000    0.000000  
  0.16274338    -3.75953400    0.000000    0.319000    -1.42234800    0.000000    0.000000  
  0.16370069    -3.75479900    0.000000    0.326000    -1.43292600    0.000000    0.000000  
  0.16465800    -3.75004300    0.000000    0.334000    -1.44331100    0.000000    0.000000  
  0.16561532    -3.74528800    0.000000    0.341000    -1.45349900    0.000000    0.000000  
  0.16657263    -3.74057500    0.000000    0.348000    -1.46348500    0.000000    0.000000  
  0.16752995    -3.73590100    0.000000    0.355000    -1.47324700    0.000000    0.000000  
  0.16848726    -3.73127600    0.000000    0.362000    -1.48276700    0.000000    0.000000  
  0.16944458    -3.72672000    0.000000    0.369000    -1.49203200    0.000000    0.000000  
  0.17040189    -3.72224400    0.000000    0.375000    -1.50102700    0.000000    0.000000  
  0.17135920    -3.71784800    0.000000    0.381000    -1.50972600    0.000000    0.000000  
  0.17231652    -3.71356300    0.000000    0.387000    -1.51812500    0.000000    0.000000  
  0.17327383    -3.70941900    0.000000    0.393000    -1.52622900    0.000000    0.000000  
  0.17423114    -3.70541300    0.000000    0.399000    -1.53399300    0.000000    0.000000  
  0.17518846    -3.70156200    0.000000    0.404000    -1.54141000    0.000000    0.000000  
  0.17614577    -3.69785900    0.000000    0.409000    -1.54845800    0.000000    0.000000  
  0.17710309    -3.69433900    0.000000    0.413000    -1.55512400    0.000000    0.000000  
  0.17806040    -3.69101500    0.000000    0.418000    -1.56141600    0.000000    0.000000  
  0.17901772    -3.68789800    0.000000    0.422000    -1.56730600    0.000000    0.000000  
  0.17997503    -3.68497400    0.000000    0.426000    -1.57277000    0.000000    0.000000  
  0.18093234    -3.68228000    0.000000    0.429000    -1.57781000    0.000000    0.000000  
  0.18188966    -3.67982200    0.000000    0.432000    -1.58241500    0.000000    0.000000  
  0.18284697    -3.67759600    0.000000    0.435000    -1.58656300    0.000000    0.000000  
  0.18380429    -3.67561800    0.000000    0.437000    -1.59025100    0.000000    0.000000  
  0.18476160    -3.67389200    0.000000    0.440000    -1.59346800    0.000000    0.000000  
  0.18571891    -3.67242300    0.000000    0.442000    -1.59620500    0.000000    0.000000  
  0.18667623    -3.67121400    0.000000    0.443000    -1.59845400    0.000000    0.000000  
  0.18763354    -3.67026800    0.000000    0.444000    -1.60020800    0.000000    0.000000  
  0.18859086    -3.66959100    0.000000    0.445000    -1.60146500    0.000000    0.000000  
  0.18954817    -3.66918500    0.000000    0.446000    -1.60222100    0.000000    0.000000  
  0.19050548    -3.66904900    0.000000    0.446000    -1.60247400    0.000000    0.000000  
  0.19050548    -3.66904900    0.000000    0.446000    -1.60247400    0.000000    0.000000  
  0.19118241    -3.66911700    0.000000    0.446000    -1.60234700    0.000000    0.000000  
  0.19185933    -3.66932100    0.000000    0.445000    -1.60197000    0.000000    0.000000  
  0.19253625    -3.66966300    0.000000    0.445000    -1.60134100    0.000000    0.000000  
  0.19321318    -3.67014500    0.000000    0.444000    -1.60046500    0.000000    0.000000  
  0.19389010    -3.67077100    0.000000    0.444000    -1.59934500    0.000000    0.000000  
  0.19456702    -3.67154300    0.000000    0.443000    -1.59798200    0.000000    0.000000  
  0.19524395    -3.67246600    0.000000    0.441000    -1.59638300    0.000000    0.000000  
  0.19592087    -3.67354600    0.000000    0.440000    -1.59455200    0.000000    0.000000  
  0.19659779    -3.67478900    0.000000    0.439000    -1.59249500    0.000000    0.000000  
  0.19727472    -3.67620200    0.000000    0.437000    -1.59022000    0.000000    0.000000  
  0.19795164    -3.67779700    0.000000    0.435000    -1.58773600    0.000000    0.000000  
  0.19862856    -3.67957400    0.000000    0.433000    -1.58504600    0.000000    0.000000  
  0.19930549    -3.68154900    0.000000    0.430000    -1.58216200    0.000000    0.000000  
  0.19998241    -3.68373500    0.000000    0.428000    -1.57909600    0.000000    0.000000  
  0.20065933    -3.68611300    0.000000    0.425000    -1.57583900    0.000000    0.000000  
  0.20133626    -3.68870800    0.000000    0.422000    -1.57241000    0.000000    0.000000  
  0.20201318    -3.69154900    0.000000    0.418000    -1.56882800    0.000000    0.000000  
  0.20269010    -3.69460600    0.000000    0.414000    -1.56508200    0.000000    0.000000  
  0.20336702    -3.69790600    0.000000    0.411000    -1.56118400    0.000000    0.001000  
  0.20404395    -3.70145800    0.000000    0.406000    -1.55715300    0.000000    0.001000  
  0.20472087    -3.70527200    0.000000    0.402000    -1.55299400    0.000000    0.001000  
  0.20539779    -3.70935000    0.000000    0.397000    -1.54871300    0.000000    0.001000  
  0.20607472    -3.71372200    0.000000    0.392000    -1.54432800    0.000000    0.001000  
  0.20675164    -3.71834100    0.000000    0.387000    -1.53982700    0.000000    0.001000  
  0.20742856    -3.72326100    0.000000    0.381000    -1.53522900    0.000000    0.002000  
  0.20810549    -3.72846800    0.000000    0.376000    -1.53053900    0.000000    0.002000  
  0.20878241    -3.73396900    0.000000    0.370000    -1.52576500    0.000000    0.002000  
  0.20945933    -3.73976100    0.000000    0.363000    -1.52091100    0.000000    0.002000  
  0.21013626    -3.74585900    0.000000    0.357000    -1.51598600    0.000000    0.003000  
  0.21081318    -3.75226000    0.000000    0.350000    -1.51099600    0.000000    0.003000  
  0.21149010    -3.75898600    0.000000    0.344000    -1.50595100    0.000000    0.003000  
  0.21216703    -3.76599300    0.000000    0.337000    -1.50084900    0.000000    0.004000  
  0.21284395    -3.77330400    0.000000    0.330000    -1.49569100    0.000000    0.004000  
  0.21352087    -3.78091500    0.000000    0.322000    -1.49048600    0.000000    0.004000  
  0.21419780    -3.78880900    0.000000    0.315000    -1.48523800    0.000000    0.005000  
  0.21487472    -3.79701100    0.000000    0.307000    -1.47995200    0.000000    0.005000  
  0.21555164    -3.80550200    0.000000    0.300000    -1.47463200    0.000000    0.006000  
  0.21622857    -3.81427600    0.000000    0.292000    -1.46928100    0.000000    0.006000  
  0.21690549    -3.82332900    0.000000    0.284000    -1.46390000    0.000000    0.007000  
  0.21758241    -3.83264700    0.000000    0.277000    -1.45849500    0.000000    0.007000  
  0.21825934    -3.84225800    0.000000    0.269000    -1.45307200    0.000000    0.008000  
  0.21893625    -3.85209500    0.000000    0.261000    -1.44762200    0.000000    0.008000  
  0.21961318    -3.86218700    0.000000    0.253000    -1.44215500    0.000000    0.009000  
  0.22029011    -3.87250700    0.000000    0.245000    -1.43667100    0.000000    0.010000  
  0.22096702    -3.88305500    0.000000    0.237000    -1.43117300    0.000000    0.010000  
  0.22164395    -3.89380800    0.000000    0.229000    -1.42566100    0.000000    0.011000  
  0.22232089    -3.90476000    0.000000    0.222000    -1.42013800    0.000000    0.012000  
  0.22299779    -3.91589800    0.000000    0.214000    -1.41460800    0.000000    0.012000  
  0.22367473    -3.92720500    0.000000    0.206000    -1.40906700    0.000000    0.013000  
  0.22435163    -3.93866800    0.000000    0.199000    -1.40351800    0.000000    0.014000  
  0.22502857    -3.95027200    0.000000    0.191000    -1.39796400    0.000000    0.015000  
  0.22570550    -3.96200200    0.000000    0.184000    -1.39240400    0.000000    0.015000  
  0.22638241    -3.97384100    0.000000    0.176000    -1.38684100    0.000000    0.016000  
  0.22705934    -3.98579200    0.000000    0.169000    -1.38127900    0.000000    0.017000  
  0.22773627    -3.99779800    0.000000    0.162000    -1.37571000    0.000000    0.018000  
  0.22841318    -4.00986300    0.000000    0.154000    -1.37014000    0.000000    0.019000  
  0.22909011    -4.02196900    0.000000    0.147000    -1.36456900    0.000000    0.020000  
  0.22976702    -4.03409800    0.000000    0.140000    -1.35899800    0.000000    0.021000  
  0.23044395    -4.04623000    0.000000    0.134000    -1.35342800    0.000000    0.022000  
  0.23112088    -4.05835700    0.000000    0.127000    -1.34786000    0.000000    0.023000  
  0.23179779    -4.07044800    0.000000    0.120000    -1.34229500    0.000000    0.024000  
  0.23247472    -4.08248300    0.000000    0.114000    -1.33673300    0.000000    0.025000  
  0.23315166    -4.09446200    0.000000    0.108000    -1.33117500    0.000000    0.026000  
  0.23382856    -4.10635900    0.000000    0.102000    -1.32562300    0.000000    0.027000  
  0.23450550    -4.11815700    0.000000    0.096000    -1.32007600    0.000000    0.028000  
  0.23518240    -4.12984000    0.000000    0.090000    -1.31453300    0.000000    0.029000  
  0.23585934    -4.14139500    0.000000    0.084000    -1.30900100    0.000000    0.030000  
  0.23653627    -4.15280300    0.000000    0.079000    -1.30347600    0.000000    0.031000  
  0.23721318    -4.16406900    0.000000    0.074000    -1.29796600    0.000000    0.032000  
  0.23789011    -4.17515600    0.000000    0.069000    -1.29245700    0.000000    0.034000  
  0.23856704    -4.18604500    0.000000    0.064000    -1.28696200    0.000000    0.035000  
  0.23924395    -4.19492300    0.000000    0.350000    -1.28148000    0.000000    0.036000  
  0.23992088    -4.19564100    0.000000    0.349000    -1.27601300    0.000000    0.037000  
  0.24059779    -4.19638500    0.000000    0.349000    -1.27056100    0.000000    0.039000  
  0.24127472    -4.19715900    0.000000    0.348000    -1.26512400    0.000000    0.040000  
  0.24195165    -4.19796300    0.000000    0.348000    -1.25970500    0.000000    0.041000  
  0.24262856    -4.19879700    0.000000    0.347000    -1.25430300    0.000000    0.043000  
  0.24330549    -4.19966300    0.000000    0.346000    -1.24892100    0.000000    0.044000  
  0.24398243    -4.20056000    0.000000    0.346000    -1.24356000    0.000000    0.046000  
  0.24465933    -4.20148900    0.000000    0.345000    -1.23822200    0.000000    0.047000  
  0.24533627    -4.20247000    0.000000    0.344000    -1.23291600    0.000000    0.049000  
  0.24601320    -4.20344600    0.000000    0.344000    -1.22762600    0.000000    0.050000  
  0.24669011    -4.20447900    0.000000    0.343000    -1.22236400    0.000000    0.052000  
  0.24736704    -4.20553600    0.000000    0.342000    -1.21712400    0.000000    0.053000  
  0.24804395    -4.20662500    0.000000    0.341000    -1.21191900    0.000000    0.055000  
  0.24872088    -4.20774700    0.000000    0.340000    -1.20674500    0.000000    0.057000  
  0.24939781    -4.20890100    0.000000    0.340000    -1.20160900    0.000000    0.058000  
  0.25007472    -4.21009000    0.000000    0.339000    -1.19650800    0.000000    0.060000  
  0.25075165    -4.21130900    0.000000    0.338000    -1.19145800    0.000000    0.062000  
  0.25142858    -4.21254000    0.000000    0.337000    -1.18642900    0.000000    0.064000  
  0.25210549    -4.21381100    0.000000    0.336000    -1.18143900    0.000000    0.065000  
  0.25278242    -4.21513000    0.000000    0.335000    -1.17649900    0.000000    0.067000  
  0.25345933    -4.21647700    0.000000    0.334000    -1.17159700    0.000000    0.069000  
  0.25413626    -4.21785500    0.000000    0.333000    -1.16674100    0.000000    0.071000  
  0.25481320    -4.21927700    0.000000    0.332000    -1.16193600    0.000000    0.073000  
  0.25549010    -4.22071700    0.000000    0.331000    -1.15717900    0.000000    0.075000  
  0.25616704    -4.22219300    0.000000    0.330000    -1.15248300    0.000000    0.077000  
  0.25684397    -4.22366700    0.000000    0.329000    -1.14783200    0.000000    0.079000  
  0.25752088    -4.22519600    0.000000    0.328000    -1.14323800    0.000000    0.081000  
  0.25819781    -4.22675300    0.000000    0.327000    -1.13870300    0.000000    0.083000  
  0.25887472    -4.22833900    0.000000    0.325000    -1.13422900    0.000000    0.085000  
  0.25955165    -4.22994800    0.000000    0.324000    -1.12982600    0.000000    0.088000  
  0.26022858    -4.23158200    0.000000    0.323000    -1.12548000    0.000000    0.090000  
  0.26090549    -4.23324400    0.000000    0.322000    -1.12120200    0.000000    0.092000  
  0.26158242    -4.23493400    0.000000    0.320000    -1.11699300    0.000000    0.094000  
  0.26225935    -4.23664800    0.000000    0.319000    -1.11285500    0.000000    0.097000  
  0.26293626    -4.23839300    0.000000    0.318000    -1.10879100    0.000000    0.099000  
